Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,CO2cor,H2Scor,H2cor,,,,
6/15/2018 20:04,-0.1550598,-0.3025637,4.46159,468.5857,18.60459,64.00951,24.17203,802,13.43556,-88.27136,13.01138,19.0457,-0.1880637,-0.79451,,,,
6/15/2018 20:04,-0.1484222,-0.3043213,4.68763,464.6658,18.66315,64.02448,24.17186,802,13.43556,-88.27136,13.0701,15.1258,-0.1898213,-0.56847,,,,
6/15/2018 20:04,-0.1489868,-0.2993145,4.805763,461.952,18.64314,64.02609,24.17063,802,13.43556,-88.27136,13.0701,12.412,-0.1848145,-0.450337,,,,
6/15/2018 20:04,-0.1443214,-0.2953196,5.156544,457.4291,18.57603,64.00858,24.17078,802,13.43556,-88.27136,13.0701,7.8891,-0.1808196,-0.099556,,,,
6/15/2018 20:04,-0.1493111,-0.2979136,5.48555,459.5398,18.53673,63.97966,24.17045,802,13.43556,-88.27136,13.0701,9.9998,-0.1834136,0.22945,,,,
6/15/2018 20:04,-0.140831,-0.3052959,5.68314,460.746,18.49085,63.92718,24.17034,802,13.43556,-88.27136,13.0701,11.206,-0.1907959,0.42704,,,,
6/15/2018 20:04,-0.1380119,-0.309927,5.702145,454.4139,18.5942,63.87066,24.16978,802,13.43556,-88.27136,13.0701,4.8739,-0.195427,0.446045,,,,
6/15/2018 20:04,-0.1430626,-0.3056927,5.659706,455.3185,18.6827,63.79546,24.1694,802,13.43556,-88.27136,13.0701,5.7785,-0.1911927,0.403606,,,,
6/15/2018 20:05,-0.1388397,-0.2898703,5.466545,460.746,18.61308,63.70654,24.16765,802,13.43556,-88.27136,13.0701,11.206,-0.1753703,0.210445,,,,
6/15/2018 20:05,-0.1355972,-0.3020096,5.598976,455.9215,18.26911,63.61619,24.1682,802,13.43556,-88.27136,13.07012,6.3815,-0.1875096,0.342876,,,,
6/15/2018 20:05,-0.1319656,-0.295577,5.48785,457.1276,18.53366,63.51866,24.16743,802,13.43556,-88.27136,13.07012,7.5876,-0.181077,0.23175,,,,
6/15/2018 20:05,-0.132061,-0.2908535,5.67952,462.2536,18.7039,63.41746,24.1668,802,13.43556,-88.27136,13.07012,12.7136,-0.1763535,0.42342,,,,
6/15/2018 20:05,-0.1273155,-0.2894278,5.736275,464.9673,18.74304,63.31509,24.16625,802,13.43556,-88.27136,13.07012,15.4273,-0.1749278,0.480175,,,,
6/15/2018 20:05,-0.1206284,-0.2916222,5.568234,468.5857,18.72219,63.20128,24.16563,802,13.43556,-88.27136,13.07012,19.0457,-0.1771222,0.312134,,,,
6/15/2018 20:05,-0.1147995,-0.2976875,5.77409,467.9826,18.78348,63.08492,24.16553,802,13.43556,-88.27136,13.07012,18.4426,-0.1831875,0.51799,,,,
6/15/2018 20:05,-0.1089439,-0.3090286,5.858734,467.6811,18.80774,62.95185,24.16462,802,13.43556,-88.27136,13.07012,18.1411,-0.1945286,0.602634,,,,
6/15/2018 20:05,-0.1125794,-0.3160086,5.669163,463.4597,18.75179,62.81379,24.16406,802,13.43555,-88.27136,13.07012,13.9197,-0.2015086,0.413063,,,,
6/15/2018 20:05,-0.121727,-0.3265352,5.758263,465.5704,18.6574,62.67156,24.16353,802,13.43555,-88.27136,13.00165,16.0304,-0.2120352,0.502163,,,,
6/15/2018 20:05,-0.1291008,-0.3141747,5.646862,462.2536,18.64516,62.53204,24.16284,802,13.43555,-88.27136,13.00165,12.7136,-0.1996747,0.390762,,,,
6/15/2018 20:05,-0.1476517,-0.3101606,5.610947,459.8414,18.62159,62.39115,24.16151,802,13.43555,-88.27136,13.00165,10.3014,-0.1956606,0.354847,,,,
