Time,SO2,H2S,H2,CO2serial,Ext,Rh,Tair,Pressure,Lat,Long,VBatt,H2O calc
09/02/2018 17:57,0.408287,-0.01883602,2.693516,440.8452,18.49143,25.52824,26.65285,781.5,13.85163,-89.63334,12.99471,11454.29588
09/02/2018 17:57,0.409584,0.006483078,2.860352,438.1314,18.51459,25.52271,26.65373,781.6,13.85163,-89.63334,12.99471,11452.40805
09/02/2018 17:57,0.4178543,-0.01030636,2.839653,436.3223,18.56358,25.51142,26.65518,781.6,13.85164,-89.63334,12.99471,11448.3195
09/02/2018 17:57,0.4275665,-0.02285671,2.807941,437.5284,18.63017,25.51016,26.65555,781.6,13.85165,-89.63334,12.99471,11448.00349
09/02/2018 17:57,0.4312324,-0.02718544,3.100895,435.1162,18.57522,25.49301,26.6554,781.6,13.85166,-89.63334,12.99471,11440.20617
09/02/2018 17:58,0.437912,-0.01167584,3.212986,434.8147,18.51639,25.49612,26.65617,781.6,13.85167,-89.63334,12.99471,11442.12058
09/02/2018 17:58,0.4298477,0.000391007,3.45068,435.7192,18.22629,25.50009,26.65649,781.6,13.85167,-89.63334,12.99471,11444.11787
09/02/2018 17:58,0.4393921,0.005935669,3.320621,432.7039,18.53574,25.51847,26.65813,781.6,13.85169,-89.63333,12.99471,11453.47257
09/02/2018 17:58,0.4355278,-0.002477646,3.329426,433.0055,18.74578,25.53558,26.65858,781.6,13.8517,-89.63333,13.08252,11461.45576
09/02/2018 17:58,0.4358978,0.007310867,3.329166,434.8147,18.76123,25.56502,26.65841,781.6,13.8517,-89.63332,13.08252,11474.55482
09/02/2018 17:58,0.4289589,-0.007464409,3.043068,434.8147,18.91145,25.59209,26.66036,781.6,13.85171,-89.63332,13.08252,11488.02385
09/02/2018 17:58,0.4185524,-0.009420395,3.243847,431.7994,18.85321,25.62233,26.66074,781.6,13.85171,-89.63332,13.08252,11501.85562
09/02/2018 17:58,0.4261513,-0.006194115,3.117016,429.9902,18.763,25.64106,26.66096,781.6,13.85173,-89.63332,13.08252,11510.41262
09/02/2018 17:58,0.4265098,-0.003090858,3.229168,433.9101,18.70996,25.67072,26.6605,781.6,13.85174,-89.63332,13.08252,11523.41503
09/02/2018 17:58,0.4244881,-0.001003265,3.384487,434.5131,18.78987,25.69261,26.66267,781.6,13.85175,-89.63332,13.08252,11534.71503
09/02/2018 17:58,0.4243202,0.004583359,3.45179,432.7039,18.76277,25.73474,26.66266,781.6,13.85176,-89.63331,13.08252,11553.62251
09/02/2018 17:58,0.4123344,0.009589195,3.300476,431.4978,18.74471,25.76482,26.6639,781.6,13.85176,-89.63331,12.99472,11567.97151
09/02/2018 17:58,0.4201698,0.01310062,3.04105,430.2917,18.6257,25.81869,26.66418,781.6,13.85177,-89.6333,12.99472,11592.34935
09/02/2018 17:58,0.4165077,0.008387566,3.118855,433.6085,18.7368,25.85901,26.66536,781.6,13.85178,-89.6333,12.99472,11611.25935
09/02/2018 17:58,0.41576,0.00267601,3.129272,433.9101,18.68149,25.90899,26.66647,781.6,13.85179,-89.6333,12.99472,11634.46182
09/02/2018 17:58,0.4156799,0.000748634,2.980877,434.5131,18.71492,25.94474,26.66689,781.6,13.8518,-89.6333,12.99472,11650.80351
09/02/2018 17:58,0.4151001,-0.00138092,3.014618,437.8299,18.76739,25.9725,26.66734,781.6,13.8518,-89.6333,12.99472,11663.5785
09/02/2018 17:58,0.4253845,0.005764008,2.957729,437.8299,18.6523,25.99799,26.66758,781.6,13.85182,-89.63328,12.99472,11675.19038
09/02/2018 17:58,0.4252167,-0.004920006,2.75452,434.8147,18.65085,26.02694,26.66946,781.6,13.85182,-89.63328,12.99472,11689.48511
09/02/2018 17:58,0.4229851,0.00018692,2.884808,435.7192,18.56735,26.04884,26.66937,781.6,13.85183,-89.63327,13.07276,11699.25906
09/02/2018 17:58,0.4300194,0.0135355,2.72057,436.9253,18.60966,26.07266,26.67017,781.6,13.85184,-89.63327,13.07276,11710.50886
09/02/2018 17:58,0.4219017,-0.000418663,2.75964,438.7345,18.61315,26.08838,26.67023,781.6,13.85184,-89.63327,13.07276,11717.61088
09/02/2018 17:58,0.4302444,0.007620811,2.479824,437.8299,18.54765,26.12047,26.67134,781.5,13.85186,-89.63327,13.07276,11732.79088
09/02/2018 17:58,0.4278412,-0.002690315,2.562855,434.2116,18.57432,26.15626,26.67219,781.5,13.85187,-89.63326,13.07276,11749.45501
09/02/2018 17:58,0.4250069,-0.001267433,2.649288,433.9101,18.53665,26.1849,26.67283,781.5,13.85187,-89.63326,13.07276,11762.76339
09/02/2018 17:58,0.4272804,0.005023003,2.852226,436.0207,18.6297,26.23522,26.67348,781.5,13.85188,-89.63326,13.07276,11785.81914
09/02/2018 17:58,0.4183006,0.007906914,2.838554,430.5933,18.59858,26.27839,26.67395,781.5,13.85188,-89.63326,13.07276,11805.53935
09/02/2018 17:58,0.4255333,-0.00118351,2.886658,437.8299,18.54599,26.32599,26.675,781.5,13.8519,-89.63326,12.99716,11827.65476
09/02/2018 17:58,0.4238243,0.02292728,2.940197,434.5131,18.65226,26.36977,26.67472,781.6,13.85191,-89.63325,12.99716,11847.12879
09/02/2018 17:58,0.4280624,0.02356148,3.344395,435.4177,18.70141,26.41352,26.6762,781.6,13.85192,-89.63325,12.99716,11867.81838
09/02/2018 17:58,0.4246101,0.02596474,3.354767,436.3223,18.65888,26.45441,26.67667,781.6,13.85193,-89.63324,12.99716,11886.51951
09/02/2018 17:58,0.4185257,0.01430225,3.071419,437.8299,18.67084,26.47131,26.67765,781.6,13.85193,-89.63324,12.99716,11894.79931
09/02/2018 17:58,0.4272919,0.006094932,2.910751,440.2421,18.58938,26.50091,26.67845,781.6,13.85195,-89.63323,12.99716,11908.66085
09/02/2018 17:58,0.4234314,0.008677482,2.643021,441.4482,18.54941,26.51256,26.67893,781.6,13.85195,-89.63322,12.99716,11914.23267
09/02/2018 17:58,0.4251594,0.00011158,2.97414,437.2269,18.54699,26.52306,26.67947,781.6,13.85196,-89.63322,12.99716,11919.33009
09/02/2018 17:58,0.4287071,-0.001357079,3.043056,434.2116,18.46377,26.52478,26.68069,781.6,13.85197,-89.63321,13.07523,11920.95925
09/02/2018 17:58,0.4154396,0.000597,3.122204,432.1009,18.50717,26.51935,26.68176,781.6,13.85197,-89.63321,13.07523,11919.26967
09/02/2018 17:58,0.4262085,0.000601769,2.95483,427.578,18.4984,26.51526,26.68156,781.5,13.85199,-89.6332,13.07523,11917.29107
09/02/2018 17:58,0.4253426,-0.01151466,3.109737,426.0704,18.48112,26.51074,26.68256,781.5,13.852,-89.6332,13.07523,11915.96106
09/02/2018 17:58,0.4313965,-0.01711464,2.799488,427.8795,18.52155,26.51104,26.68398,781.5,13.85201,-89.63319,13.07523,11917.0921
09/02/2018 17:58,0.4235535,0.001976967,2.958118,427.578,18.52373,26.51032,26.68381,781.5,13.85202,-89.63319,13.07523,11916.64918
09/02/2018 17:58,0.4187965,0.015872,3.073959,426.975,18.56706,26.52247,26.68462,781.5,13.85202,-89.63319,13.07523,11922.67926
09/02/2018 17:58,0.4300995,0.007250786,3.016438,429.3872,18.61535,26.54612,26.68548,781.5,13.85203,-89.63318,13.07523,11933.91485
09/02/2018 17:58,0.4223442,0.008731842,2.947517,429.0856,18.619,26.58658,26.68565,781.5,13.85204,-89.63318,12.99717,11952.22343
09/02/2018 17:58,0.425251,0.007473946,2.651321,426.975,18.52196,26.63129,26.68702,781.5,13.85205,-89.63318,12.99717,11973.28882
09/02/2018 17:58,0.4281235,0.01028347,2.578667,429.6886,18.63624,26.67798,26.68736,781.5,13.85206,-89.63317,12.99717,11994.52048
09/02/2018 17:58,0.4152527,0.01958084,2.663322,428.7841,18.64557,26.71897,26.6881,781.5,13.85206,-89.63317,12.99717,12013.47307
09/02/2018 17:58,0.4219437,0.01782322,2.768272,428.181,18.61306,26.75828,26.6898,781.6,13.85207,-89.63316,12.99717,12032.35188
09/02/2018 17:58,0.4226303,0.01581955,2.802246,426.3719,18.56114,26.78664,26.69077,781.6,13.85208,-89.63315,12.99717,12045.79229
09/02/2018 17:58,0.4236679,0.01831722,2.826538,427.578,18.52439,26.81385,26.69161,781.5,13.85209,-89.63315,12.99717,12058.62474
09/02/2018 17:58,0.4256744,0.01355362,2.93544,424.8642,18.54752,26.83891,26.69148,781.6,13.8521,-89.63315,12.99717,12069.80226
09/02/2018 17:58,0.4167633,0.02002716,3.05032,425.1658,18.48755,26.85924,26.69327,781.6,13.8521,-89.63315,13.07523,12080.21779
09/02/2018 17:58,0.4202576,0.01908779,2.959881,425.7688,18.52111,26.88469,26.69334,781.6,13.85211,-89.63314,13.07523,12091.71401
09/02/2018 17:58,0.4164047,0.009610176,2.913475,427.8795,18.52438,26.90418,26.69461,781.6,13.85212,-89.63314,13.07523,12101.38455
09/02/2018 17:58,0.4185524,0.005134582,3.180164,426.3719,18.54863,26.91301,26.69466,781.6,13.85213,-89.63313,13.07523,12105.39188
09/02/2018 17:58,0.4215508,0.01612377,3.121136,426.6734,18.58124,26.91934,26.69522,781.6,13.85214,-89.63313,13.07523,12108.63825
09/02/2018 17:58,0.4126129,0.01786518,2.813831,428.4826,18.59517,26.92475,26.69614,781.6,13.85214,-89.63313,13.07523,12111.72765
09/02/2018 17:58,0.4219551,0.02318668,2.849537,435.1162,18.62285,26.92908,26.69762,781.6,13.85216,-89.63312,13.07523,12114.73084
09/02/2018 17:58,0.427475,0.01915359,3.165974,434.2116,18.65755,26.92908,26.6979,781.6,13.85216,-89.63311,13.07523,12114.93052
09/02/2018 17:58,0.424305,0.01427841,3.097187,432.7039,18.6327,26.93705,26.69894,781.6,13.85217,-89.63311,12.99717,12119.258
09/02/2018 17:59,0.431633,0.01759815,3.044189,435.7192,18.68681,26.93132,26.69907,781.6,13.85218,-89.63311,12.99717,12116.77273
09/02/2018 17:59,0.4253769,0.03177357,2.739201,439.6391,18.19626,26.94603,26.69985,781.6,13.85218,-89.63311,12.99717,12123.94761
09/02/2018 17:59,0.422081,0.03225231,2.655315,436.9253,18.5374,26.97425,26.702,781.6,13.8522,-89.6331,12.99717,12138.18084
09/02/2018 17:59,0.4226532,0.03072453,2.658134,435.1162,18.7442,27.00959,26.70176,781.6,13.8522,-89.6331,12.99717,12153.91184
09/02/2018 17:59,0.4132424,0.02595711,2.853737,433.0055,18.85945,27.03526,26.70325,781.6,13.85221,-89.6331,12.99717,12166.52998
09/02/2018 17:59,0.4132042,0.02801991,2.891361,435.4177,18.95719,27.07619,26.70423,781.6,13.85222,-89.6331,12.99717,12185.6524
09/02/2018 17:59,0.3982353,0.02244091,2.881386,434.2116,18.94506,27.10904,26.7048,781.6,13.85222,-89.6331,12.99717,12200.84591
09/02/2018 17:59,0.3949814,0.04073334,2.893688,432.1009,18.85555,27.15386,26.70544,781.6,13.85224,-89.63309,13.08499,12221.47824
09/02/2018 17:59,0.3860283,0.03609371,2.96209,430.2917,18.89342,27.18753,26.70618,781.5,13.85224,-89.63308,13.08499,12237.16553
09/02/2018 17:59,0.3868446,0.0322094,2.973385,431.1963,18.85788,27.21855,26.7075,781.5,13.85225,-89.63308,13.08499,12252.07961
09/02/2018 17:59,0.3810425,0.02775383,2.878029,431.1963,18.7345,27.25695,26.70894,781.5,13.85226,-89.63307,13.08499,12270.40486
09/02/2018 17:59,0.3778992,0.02001572,2.603893,433.6085,18.69819,27.28061,26.70907,781.5,13.85226,-89.63307,13.08499,12281.14998
09/02/2018 17:59,0.3748093,0.01834965,2.730774,433.6085,18.65221,27.32421,26.70956,781.5,13.85228,-89.63306,13.08499,12301.13255
09/02/2018 17:59,0.3740272,0.01433563,2.789516,435.4177,18.68207,27.36024,26.71058,781.5,13.85228,-89.63306,13.08499,12318.09248
09/02/2018 17:59,0.3759766,0.01705265,2.778519,435.1162,18.69306,27.40182,26.71205,781.5,13.85229,-89.63305,13.08499,12337.88004
09/02/2018 17:59,0.3757782,0.01734447,2.7061,435.7192,18.60667,27.42957,26.71249,781.5,13.8523,-89.63305,12.99717,12350.69454
09/02/2018 17:59,0.3781319,0.01346207,2.472908,432.4024,18.67287,27.46543,26.71242,781.5,13.8523,-89.63305,12.99717,12366.79024
09/02/2018 17:59,0.3758774,0.0288496,2.355728,437.5284,18.73803,27.50698,26.71412,781.5,13.85232,-89.63303,12.99717,12386.7382
09/02/2018 17:59,0.3802719,0.02355289,2.503128,434.8147,18.59307,27.5526,26.71481,781.5,13.85233,-89.63303,12.99717,12407.78536
09/02/2018 17:59,0.373436,0.02427864,2.511948,432.1009,18.65345,27.59972,26.71571,781.6,13.85233,-89.63303,12.99717,12429.66335
09/02/2018 17:59,0.3759766,0.01976395,2.52182,433.0055,18.68326,27.64607,26.7161,781.6,13.85234,-89.63302,12.99717,12450.82309
09/02/2018 17:59,0.3793754,0.02838421,2.652195,434.2116,18.63167,27.68504,26.71721,781.6,13.85234,-89.63302,12.99717,12469.18841
09/02/2018 17:59,0.3795433,0.01649094,2.691483,433.307,18.6081,27.71434,26.71864,781.6,13.85236,-89.63302,12.99717,12483.43559
09/02/2018 17:59,0.3829918,0.01829433,2.501427,429.9902,18.52638,27.71444,26.71926,781.6,13.85237,-89.63301,13.07523,12483.93617
09/02/2018 17:59,0.377636,0.01671886,2.401478,430.8948,18.45107,27.71197,26.71959,781.6,13.85238,-89.63301,13.07523,12483.06601
09/02/2018 17:59,0.3770523,0.01694775,2.56028,427.8795,18.43667,27.6931,26.72116,781.6,13.85238,-89.633,13.07523,12475.71861
09/02/2018 17:59,0.3823471,0.02201843,2.743866,428.4826,18.46337,27.67611,26.72169,781.6,13.85238,-89.633,13.07523,12468.45355
09/02/2018 17:59,0.3755455,0.017066,2.576668,426.6734,18.39354,27.66232,26.72247,781.5,13.8524,-89.63298,13.07523,12462.81309
09/02/2018 17:59,0.3829613,0.01165676,2.684647,429.3872,18.44849,27.62546,26.72451,781.6,13.85241,-89.63298,13.07523,12447.70081
09/02/2018 17:59,0.3809548,0.009752274,2.616505,430.2917,18.42945,27.57895,26.72445,781.6,13.85242,-89.63298,13.07523,12426.70008
09/02/2018 17:59,0.384491,0.01532364,2.490967,432.1009,18.48646,27.49732,26.7252,781.6,13.85243,-89.63298,13.07523,12390.46562
09/02/2018 17:59,0.3963165,0.02643776,2.602139,431.1963,18.55527,27.34418,26.72569,781.6,13.85243,-89.63298,12.99717,12321.8151
09/02/2018 17:59,0.4067688,0.02659321,2.711819,430.5933,18.42257,27.1739,26.72658,781.6,13.85244,-89.63297,12.99717,12245.72505
09/02/2018 17:59,0.4164276,0.03004837,2.635975,430.8948,18.38565,26.96347,26.72813,781.6,13.85245,-89.63297,12.99717,12152.00473
09/02/2018 17:59,0.4251099,0.02090931,2.745647,433.307,18.51186,26.75854,26.72849,781.6,13.85246,-89.63296,12.99717,12059.90156
09/02/2018 17:59,0.4315109,0.009222984,2.892517,434.2116,18.58615,26.55243,26.73003,781.6,13.85247,-89.63295,12.99717,11968.09374
09/02/2018 17:59,0.4344673,0.001932144,2.92403,436.3223,18.57736,26.34134,26.73042,781.6,13.85247,-89.63295,12.99717,11873.22073
09/02/2018 17:59,0.4367866,0.00131321,2.96122,433.6085,18.50233,26.13669,26.73013,781.6,13.85249,-89.63294,12.99717,11780.77475
09/02/2018 17:59,0.4364624,0.001666069,2.83215,430.5933,18.56453,25.92543,26.73102,781.6,13.85249,-89.63293,12.99717,11686.16411
09/02/2018 17:59,0.4400597,0.006847382,2.627552,432.4024,18.59617,25.70846,26.73278,781.6,13.8525,-89.63293,13.09474,11589.56291
09/02/2018 17:59,0.4390068,0.000746727,2.778854,432.1009,18.5153,25.50571,26.73355,781.5,13.85251,-89.63292,13.09474,11498.68276
09/02/2018 17:59,0.4383621,0.01141167,2.473427,429.9902,18.524,25.31858,26.73396,781.5,13.85251,-89.63292,13.09474,11414.59477
09/02/2018 17:59,0.4406052,-0.00259304,2.645569,433.6085,18.50129,25.17066,26.73425,781.5,13.85253,-89.6329,13.09474,11348.10038
09/02/2018 17:59,0.4392128,-0.005182266,2.897133,432.1009,18.62189,25.00196,26.73542,781.6,13.85253,-89.6329,13.09474,11272.81875
09/02/2018 17:59,0.4360428,-0.001078606,3.041233,430.5933,18.6555,24.82909,26.73643,781.6,13.85254,-89.6329,13.09474,11195.54098
09/02/2018 17:59,0.423542,-0.00236702,3.082283,429.6886,18.59277,24.61932,26.73681,781.6,13.85255,-89.63289,13.09474,11101.20305
09/02/2018 17:59,0.4129105,-0.008864402,2.799076,431.1963,18.60301,24.39101,26.73696,781.5,13.85255,-89.63289,13.09474,10998.35189
09/02/2018 17:59,0.3972435,-0.003006935,2.572853,427.2764,18.55467,24.17074,26.73799,781.5,13.85256,-89.63287,12.99717,10899.68877
09/02/2018 17:59,0.3809853,-0.003194809,2.924282,426.6734,18.4572,23.95342,26.73898,781.5,13.85257,-89.63286,12.99717,10802.31859
09/02/2018 17:59,0.3655205,-1.62125E-05,2.719009,428.181,18.4282,23.73964,26.73921,781.5,13.85258,-89.63286,12.99717,10706.05472
09/02/2018 17:59,0.355011,-0.01491261,2.524559,429.9902,18.40668,23.54036,26.74055,781.5,13.85258,-89.63286,12.99717,10617.021
09/02/2018 17:59,0.338234,-0.01241207,2.574303,426.0704,18.37623,23.33131,26.74094,781.5,13.85258,-89.63286,12.99717,10522.97812
09/02/2018 17:59,0.3246613,-0.01635075,2.407337,428.7841,18.42017,23.17522,26.7431,781.5,13.8526,-89.63285,12.99717,10453.90648
09/02/2018 17:59,0.3195801,-0.01675224,2.524376,426.6734,18.43661,23.00108,26.7426,781.5,13.85261,-89.63284,12.99717,10375.04993
09/02/2018 17:59,0.3196983,-0.02551842,2.315163,424.2612,18.41003,22.83718,26.74393,781.5,13.85262,-89.63283,12.99717,10301.92613
09/02/2018 17:59,0.3123207,-0.02632236,2.5676,424.2612,18.41525,22.70081,26.74419,781.5,13.85263,-89.63283,13.08499,10240.56586
09/02/2018 17:59,0.3225517,-0.03025723,2.641701,421.8489,18.51292,22.57853,26.74406,781.5,13.85263,-89.63283,13.08499,10185.32619
09/02/2018 17:59,0.3225021,-0.02626324,2.60405,426.0704,18.47542,22.48372,26.74599,781.5,13.85264,-89.63282,13.08499,10143.70872
09/02/2018 17:59,0.328373,-0.03277588,2.501667,428.7841,18.55173,22.38026,26.74673,781.5,13.85265,-89.63282,13.08499,10097.4716
09/02/2018 17:59,0.3330917,-0.02365017,2.496319,436.3223,18.5569,22.30235,26.74712,781.5,13.85265,-89.63281,13.08499,10062.55128
09/02/2018 18:00,0.3350754,-0.02821922,2.588058,439.6391,18.57725,22.23115,26.74821,781.5,13.85266,-89.63281,13.08499,10031.07006
09/02/2018 18:00,0.3365974,-0.02391529,2.800034,435.4177,18.12148,22.1547,26.74939,781.5,13.85266,-89.63281,13.08499,9997.268658
09/02/2018 18:00,0.3399277,-0.02335644,2.587986,432.1009,18.34812,22.10683,26.74976,781.5,13.85267,-89.63279,13.08499,9975.884596
09/02/2018 18:00,0.3416366,-0.02127743,2.558907,433.307,18.54885,22.04948,26.75073,781.5,13.85268,-89.63278,12.99717,9950.572879
09/02/2018 18:00,0.3487091,-0.01636982,2.667862,433.0055,18.70985,22.02088,26.752,781.5,13.85269,-89.63278,12.99717,9938.408821
09/02/2018 18:00,0.3586616,0.002254486,2.763721,433.0055,18.69569,22.00251,26.75265,781.6,13.85269,-89.63277,12.99717,9930.49792
09/02/2018 18:00,0.3716164,0.00157547,2.884823,434.5131,18.72812,22.00174,26.75349,781.6,13.85269,-89.63277,12.99717,9930.641215
09/02/2018 18:00,0.3743668,0.007745742,2.840195,435.7192,18.78339,22.00103,26.75481,781.6,13.8527,-89.63275,12.99717,9931.092063
09/02/2018 18:00,0.3816032,0.001318932,2.911812,433.6085,18.68457,21.97485,26.75538,781.6,13.8527,-89.63275,12.99717,9919.607303
09/02/2018 18:00,0.368679,0.002492905,2.77319,431.1963,18.65252,21.93554,26.75703,781.6,13.85271,-89.63274,12.99717,9902.823853
09/02/2018 18:00,0.3606453,-0.01418591,2.912609,431.1963,18.63421,21.87296,26.75768,781.6,13.85272,-89.63274,12.99717,9874.949706
09/02/2018 18:00,0.3576851,-0.01411915,2.742386,434.5131,18.65966,21.81324,26.75839,781.5,13.85272,-89.63274,13.07523,9848.399428
09/02/2018 18:00,0.3512955,-0.01586723,2.44157,434.2116,18.66039,21.77632,26.75867,781.5,13.85274,-89.63273,13.07523,9831.892496
09/02/2018 18:00,0.3625794,-0.01367664,2.753941,434.2116,18.59272,21.75318,26.76027,781.5,13.85274,-89.63272,13.07523,9822.369552
09/02/2018 18:00,0.3735123,-0.02772236,2.74649,436.3223,18.63787,21.75756,26.76149,781.5,13.85275,-89.63271,13.07523,9825.052518
09/02/2018 18:00,0.3864136,-0.02398491,2.753597,433.6085,18.63495,21.79281,26.76181,781.5,13.85276,-89.63271,13.07523,9841.155633
09/02/2018 18:00,0.4042892,-0.006382942,2.842991,433.6085,18.59855,21.81561,26.76273,781.5,13.85276,-89.63271,13.07523,9851.984886
09/02/2018 18:00,0.421814,-0.002765656,2.811485,435.4177,18.64012,21.87781,26.76369,781.5,13.85278,-89.6327,13.07523,9880.632635
09/02/2018 18:00,0.4320259,-0.001294136,2.933857,434.8147,18.6438,21.9215,26.7654,781.6,13.85279,-89.6327,13.07523,9901.360383
09/02/2018 18:00,0.441494,-0.007833481,2.897324,435.1162,18.67495,21.96044,26.7654,781.6,13.85279,-89.63269,12.99717,9918.948549
09/02/2018 18:00,0.4457245,-0.007461548,2.889252,433.307,18.63825,21.98209,26.7669,781.6,13.8528,-89.63267,12.99717,9929.603555
09/02/2018 18:00,0.4439583,-0.002750397,2.98312,436.3223,18.60767,21.97871,26.76738,781.6,13.8528,-89.63267,12.99717,9928.357143
09/02/2018 18:00,0.4410553,-0.01019192,2.823322,436.0207,18.52198,21.99706,26.7691,781.6,13.85282,-89.63266,12.99717,9937.651906
09/02/2018 18:00,0.4341164,-0.00998497,2.78698,436.3223,18.48142,21.98483,26.76973,781.6,13.85282,-89.63266,12.99717,9932.494879
09/02/2018 18:00,0.4221306,0.005602837,2.774895,440.2421,18.53019,21.97435,26.77069,781.6,13.85283,-89.63266,12.99717,9928.320871
09/02/2018 18:00,0.4152794,0.00590229,2.519394,439.6391,18.51112,21.95413,26.772,781.6,13.85283,-89.63265,12.99717,9919.949701
09/02/2018 18:00,0.395916,0.01374531,2.45097,441.1467,18.43679,21.93535,26.77261,781.5,13.85283,-89.63265,12.99717,9911.819685
09/02/2018 18:00,0.3950043,0.01018429,2.491699,440.8452,18.45866,21.92304,26.77383,781.5,13.85285,-89.63263,13.08499,9906.968273
09/02/2018 18:00,0.3913498,0.006856918,2.497242,439.6391,18.432,21.90924,26.77501,781.5,13.85285,-89.63263,13.08499,9901.419431
09/02/2018 18:00,0.3797035,0.00447464,2.407078,441.1467,18.34944,21.91224,26.77585,781.5,13.85286,-89.63262,13.08499,9903.264606
09/02/2018 18:00,0.3776588,-0.002547264,2.602745,435.7192,18.37667,21.92223,26.77753,781.5,13.85287,-89.63262,13.08499,9908.758885
09/02/2018 18:00,0.3797112,-0.001937866,2.423874,437.8299,18.39624,21.94468,26.77818,781.5,13.85287,-89.63262,13.08499,9919.285495
09/02/2018 18:00,0.3814621,-0.00666523,2.46154,436.0207,18.43583,21.99572,26.77877,781.5,13.85288,-89.63262,13.08499,9942.70135
09/02/2018 18:00,0.3746224,-0.002713203,2.508236,432.4024,18.44264,22.04034,26.77977,781.5,13.85289,-89.63261,13.08499,9963.457007
09/02/2018 18:00,0.3735618,0.002299309,2.390762,428.181,18.41482,22.10026,26.78139,781.5,13.8529,-89.6326,13.08499,9991.496343
09/02/2018 18:00,0.373085,-0.000965118,2.471416,427.8795,18.38243,22.13899,26.78284,781.5,13.85291,-89.6326,12.99717,10009.85993
09/02/2018 18:00,0.374855,-0.005745888,2.681255,426.6734,18.37298,22.15498,26.78292,781.5,13.85291,-89.6326,12.99717,10017.13675
09/02/2018 18:00,0.376667,-0.01030445,2.479614,423.9597,18.38218,22.18145,26.78407,781.5,13.85292,-89.63258,12.99717,10029.78338
09/02/2018 18:00,0.3709412,-0.01423168,2.223492,425.1658,18.36915,22.19711,26.78561,781.6,13.85293,-89.63258,12.99717,10037.77368
09/02/2018 18:00,0.3691063,-0.01703548,2.166519,425.4673,18.53086,22.21815,26.78599,781.5,13.85293,-89.63258,12.99717,10047.5128
09/02/2018 18:00,0.3727417,-0.01013184,2.193146,422.452,18.53401,22.24944,26.78782,781.5,13.85294,-89.63257,12.99717,10062.746
09/02/2018 18:00,0.3758278,-0.006802559,2.199966,425.7688,18.47098,22.28026,26.78829,781.5,13.85294,-89.63257,12.99717,10076.96356
09/02/2018 18:00,0.3786202,0.001017571,2.328369,428.181,18.46569,22.33801,26.78961,781.5,13.85296,-89.63255,12.99717,10103.86737
09/02/2018 18:00,0.3790817,0.01030541,2.338619,421.246,18.43935,22.40281,26.79202,781.6,13.85296,-89.63255,13.07523,10134.61418
09/02/2018 18:00,0.3842659,0.01356506,2.308983,419.7383,18.41571,22.47625,26.79182,781.5,13.85297,-89.63254,13.07523,10167.71745
09/02/2018 18:00,0.3948517,0.006095886,2.30637,417.326,18.4608,22.5644,26.79237,781.5,13.85298,-89.63254,13.07523,10207.92465
09/02/2018 18:00,0.406971,0.01416206,2.349709,419.4367,18.53328,22.6398,26.79345,781.5,13.85298,-89.63254,13.07523,10242.6856
09/02/2018 18:00,0.4115448,0.0115633,2.490456,428.181,18.532,22.72776,26.7948,781.5,13.85299,-89.63253,13.07523,10283.29698
09/02/2018 18:00,0.4095917,0.01248837,2.457394,429.3872,18.50056,22.80007,26.79662,781.5,13.853,-89.63252,13.07523,10317.11848
09/02/2018 18:00,0.4117279,0.01278973,2.342514,430.2917,18.48796,22.85873,26.79688,781.5,13.85301,-89.63251,13.07523,10343.82055
09/02/2018 18:00,0.4180031,0.01808453,2.502121,427.2764,18.50571,22.89185,26.79865,781.6,13.85301,-89.6325,13.07523,10359.88625
09/02/2018 18:00,0.4201012,0.00575161,2.665718,429.3872,18.54446,22.92147,26.79911,781.6,13.85301,-89.6325,12.99717,10373.5717
09/02/2018 18:00,0.4205933,0.004356384,2.637211,427.578,18.50968,22.92824,26.80094,781.6,13.85302,-89.6325,12.99717,10377.75261
09/02/2018 18:00,0.4202538,0.006228447,2.746037,427.8795,18.43159,22.93475,26.80158,781.6,13.85303,-89.6325,12.99717,10381.08994
09/02/2018 18:00,0.4245987,-0.002970695,2.748257,429.6886,18.38495,22.92121,26.80216,781.6,13.85303,-89.63249,12.99717,10375.3152
09/02/2018 18:00,0.4280853,0.001709938,2.767632,432.7039,18.37054,22.90719,26.804,781.5,13.85304,-89.63248,12.99717,10370.09129
09/02/2018 18:00,0.4200134,0.01439667,2.775311,436.3223,18.38544,22.87406,26.80428,781.5,13.85304,-89.63248,12.99717,10355.26387
09/02/2018 18:00,0.4051552,0.009839058,2.915527,435.4177,18.42954,22.85117,26.80671,781.5,13.85305,-89.63246,12.99717,10346.38007
09/02/2018 18:00,0.3961678,0.02289295,2.7551,433.0055,18.4631,22.82047,26.80728,781.5,13.85305,-89.63245,12.99717,10332.82636
09/02/2018 18:00,0.3822288,0.01004887,2.476318,432.1009,18.52217,22.77316,26.80868,781.5,13.85305,-89.63244,13.07523,10312.25409
09/02/2018 18:01,0.3708229,0.01080895,2.48011,431.4978,18.57426,22.73772,26.81017,781.5,13.85306,-89.63243,13.07523,10297.10834
09/02/2018 18:01,0.3733292,-0.001942635,2.576225,427.578,18.1482,22.6942,26.81042,781.5,13.85306,-89.63243,13.07523,10277.55079
09/02/2018 18:01,0.3549232,0.000595093,2.717915,430.2917,18.36079,22.66869,26.81141,781.6,13.85307,-89.63242,13.07523,10266.59582
