Date,Time,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb
2/5/2019,19:05:57,5754792,796,13.99,37.91,78734,33.15,0.512885858,0.000015273,0.6722,-0.0275,-0.000625659,-2.05509E-05,-20.55085253,,,,,,,
2/5/2019,19:05:57,5755294,801,13.99,37.93,78738,33.15,0.512885858,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50766E-05,-15.07660432,,,,,,,
2/5/2019,19:05:58,5755796,797,14,37.91,78732,33.15,0.514033819,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94565E-05,-19.45645644,,,,,,,
2/5/2019,19:05:58,5756298,799,14.01,37.93,78734,33.15,0.51518178,0.000015373,0.6766,-0.0231,-0.000525659,-1.72673E-05,-17.26729171,,,,,,,
2/5/2019,19:05:59,5756800,792,14,37.93,78733,33.15,0.514033819,1.51397E-05,0.6663,-0.0334,-0.000758993,-2.49323E-05,-24.93233341,,,,,,,
2/5/2019,19:05:59,5757301,793,14.01,37.91,78732,33.15,0.51518178,0.000015173,0.6678,-0.0319,-0.000725659,-2.38361E-05,-23.83612898,,,,,,,
2/5/2019,19:06:00,5757803,799,14.01,37.93,78732,33.15,0.51518178,0.000015373,0.6766,-0.0231,-0.000525659,-1.72677E-05,-17.26773034,,,,,,,
2/5/2019,19:06:00,5758305,796,14.01,37.93,78734,33.11,0.51518178,0.000015273,0.6722,-0.0275,-0.000625659,-2.05522E-05,-20.55217387,,,,,,,
2/5/2019,19:06:01,5758807,800,14.01,37.91,78731,33.15,0.51518178,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61719E-05,-16.17190743,,,,,,,
2/5/2019,19:06:01,5759308,808,14.01,37.91,78736,33.11,0.51518178,0.000015673,0.6898,-0.0099,-0.000225659,-7.41198E-06,-7.411980375,,,,,,,
2/5/2019,19:06:02,5759781,796,14.01,37.93,78737,33.11,0.51518178,0.000015273,0.6722,-0.0275,-0.000625659,-2.05514E-05,-20.5513908,,,,,,,
2/5/2019,19:06:02,5760281,806,14.02,37.93,78737,33.11,0.51632974,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.6022E-06,-9.602200796,,,,,,,
2/5/2019,19:06:03,5760782,810,14.03,37.93,78737,33.11,0.517477701,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.22252E-06,-5.222524795,,,,,,,
2/5/2019,19:06:03,5761293,800,14.03,37.91,78736,33.11,0.517477701,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61709E-05,-16.17088046,,,,,,,
2/5/2019,19:06:04,5761781,793,14.02,37.93,78733,33.11,0.51632974,0.000015173,0.6678,-0.0319,-0.000725659,-2.38374E-05,-23.83735879,,,,,,,
2/5/2019,19:06:04,5762281,793,14.02,37.93,78734,33.11,0.51632974,0.000015173,0.6678,-0.0319,-0.000725659,-2.38371E-05,-23.83705603,,,,,,,
2/5/2019,19:06:05,5762782,794,14.05,37.93,78730,33.11,0.519773622,1.52063E-05,0.6692,-0.0305,-0.000692326,-2.27433E-05,-22.74325076,,,,,,,
2/5/2019,19:06:05,5763281,800,14.05,37.93,78732,33.11,0.519773622,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61727E-05,-16.17274181,,,,,,,
2/5/2019,19:06:06,5763781,809,14.12,37.91,78731,33.11,0.527809347,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.31752E-06,-6.317519047,,,,,,,
2/5/2019,19:06:06,5764281,810,14.11,37.93,78737,33.07,0.526661386,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.22252E-06,-5.222524795,,,,,,,
2/5/2019,19:06:07,5764782,804,14.03,37.93,78726,33.07,0.517477701,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17937E-05,-11.79368644,,,,,,,
2/5/2019,19:06:07,5765281,803,14.09,37.93,78730,33.07,0.524365465,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.28881E-05,-12.8881036,,,,,,,
2/5/2019,19:06:08,5765782,798,14.14,37.93,78730,33.07,0.530105268,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.83632E-05,-18.36318535,,,,,,,
2/5/2019,19:06:08,5766284,802,14.11,37.93,78734,33.07,0.526661386,0.000015473,0.6810,-0.0187,-0.000425659,-1.39824E-05,-13.98240955,,,,,,,
2/5/2019,19:06:09,5766786,810,14.09,37.93,78736,33.03,0.524365465,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.22259E-06,-5.222591124,,,,,,,
2/5/2019,19:06:09,5767287,785,14.15,37.93,78732,33.03,0.531253229,1.49063E-05,0.6560,-0.0437,-0.000992326,-3.25976E-05,-32.59756983,,,,,,,
2/5/2019,19:06:10,5767790,800,14.18,37.93,78729,33.03,0.534697111,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61734E-05,-16.17335808,,,,,,,
2/5/2019,19:06:10,5768292,800,14.22,37.93,78734,33.03,0.539288953,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61723E-05,-16.17233099,,,,,,,
2/5/2019,19:06:11,5768794,801,14.18,37.93,78735,33.03,0.534697111,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50772E-05,-15.07717877,,,,,,,
2/5/2019,19:06:11,5769295,800,14.25,37.93,78734,33.03,0.542732835,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61723E-05,-16.17233099,,,,,,,
2/5/2019,19:06:12,5769797,801,14.29,37.93,78733,33.03,0.547324678,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50776E-05,-15.07756177,,,,,,,
2/5/2019,19:06:12,5770299,803,14.43,37.93,78737,33.07,0.563396127,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.2887E-05,-12.8869578,,,,,,,
2/5/2019,19:06:13,5770801,790,14.62,37.93,78731,33.07,0.585207379,0.000015073,0.6634,-0.0363,-0.000825659,-2.7123E-05,-27.12297166,,,,,,,
2/5/2019,19:06:13,5771302,806,14.72,37.93,78734,33.07,0.596686986,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60257E-06,-9.602566669,,,,,,,
2/5/2019,19:06:14,5771804,802,14.75,37.93,78732,33.07,0.600130868,0.000015473,0.6810,-0.0187,-0.000425659,-1.39828E-05,-13.98276474,,,,,,,
2/5/2019,19:06:14,5772306,805,14.85,37.93,78734,33.07,0.611610474,0.000015573,0.6854,-0.0143,-0.000325659,-1.06975E-05,-10.69752739,,,,,,,
2/5/2019,19:06:15,5772808,804,14.9,37.93,78734,33.07,0.617350277,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17925E-05,-11.79248811,,,,,,,
2/5/2019,19:06:15,5773309,792,14.9,37.93,78736,33.11,0.617350277,1.51397E-05,0.6663,-0.0334,-0.000758993,-2.49314E-05,-24.93138344,,,,,,,
2/5/2019,19:06:16,5773811,799,14.88,37.93,78734,33.11,0.615054356,0.000015373,0.6766,-0.0231,-0.000525659,-1.72673E-05,-17.26729171,,,,,,,
2/5/2019,19:06:16,5774313,794,14.78,37.93,78728,33.11,0.603574749,1.52063E-05,0.6692,-0.0305,-0.000692326,-2.27438E-05,-22.74382852,,,,,,,
2/5/2019,19:06:17,5774815,802,14.68,37.93,78737,33.11,0.592095143,0.000015473,0.6810,-0.0187,-0.000425659,-1.39819E-05,-13.9818768,,,,,,,
2/5/2019,19:06:17,5775316,799,14.41,37.94,78737,33.11,0.561100205,0.000015373,0.6766,-0.0231,-0.000525659,-1.72672E-05,-17.26718885,,,,,,,
2/5/2019,19:06:18,5775818,797,14.37,37.93,78741,33.11,0.556508363,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94555E-05,-19.45548342,,,,,,,
2/5/2019,19:06:18,5776320,811,14.18,37.93,78739,33.07,0.534697111,0.000015773,0.6942,-0.0055,-0.000125659,-4.1275E-06,-4.127500952,,,,,,,
2/5/2019,19:06:19,5776822,816,14.15,37.94,78736,33.07,0.531253229,1.59397E-05,0.7015,0.0018,4.10073E-05,1.34705E-06,1.347049616,,,,,,,
2/5/2019,19:06:19,5777324,777,14.05,37.93,78734,33.07,0.519773622,1.46397E-05,0.6443,-0.0554,-0.001258993,-4.13564E-05,-41.35642755,,,,,,,
2/5/2019,19:06:20,5777825,799,14.03,37.93,78733,33.03,0.517477701,0.000015373,0.6766,-0.0231,-0.000525659,-1.72675E-05,-17.26751102,,,,,,,
2/5/2019,19:06:20,5778327,802,14.06,37.93,78732,33.03,0.520921583,0.000015473,0.6810,-0.0187,-0.000425659,-1.39828E-05,-13.98276474,,,,,,,
2/5/2019,19:06:21,5778829,807,14.03,37.93,78734,32.99,0.517477701,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.50761E-06,-8.507605949,,,,,,,
2/5/2019,19:06:21,5779332,788,14.03,37.94,78738,32.95,0.517477701,1.50063E-05,0.6604,-0.0393,-0.000892326,-2.93113E-05,-29.31131276,,,,,,,
2/5/2019,19:06:22,5779833,799,14,37.94,78736,32.91,0.514033819,0.000015373,0.6766,-0.0231,-0.000525659,-1.72674E-05,-17.26740816,,,,,,,
2/5/2019,19:06:22,5780335,795,13.99,37.94,78734,32.91,0.512885858,1.52397E-05,0.6707,-0.0290,-0.000658993,-2.16478E-05,-21.64783046,,,,,,,
2/5/2019,19:06:23,5780837,792,14,37.94,78736,32.91,0.514033819,1.51397E-05,0.6663,-0.0334,-0.000758993,-2.49322E-05,-24.93218489,,,,,,,
2/5/2019,19:06:23,5781339,806,13.98,37.94,78731,32.91,0.511737898,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60324E-06,-9.603241266,,,,,,,
2/5/2019,19:06:24,5781840,813,14,37.94,78736,32.87,0.514033819,1.58397E-05,0.6971,-0.0026,-5.89927E-05,-1.93785E-06,-1.937854697,,,,,,,
2/5/2019,19:06:24,5782342,802,13.99,37.94,78732,32.87,0.512885858,0.000015473,0.6810,-0.0187,-0.000425659,-1.39832E-05,-13.98321423,,,,,,,
2/5/2019,19:06:25,5782844,795,14,37.94,78732,32.83,0.514033819,1.52397E-05,0.6707,-0.0290,-0.000658993,-2.16484E-05,-21.64838037,,,,,,,
2/5/2019,19:06:25,5783346,801,13.99,37.93,78736,32.83,0.512885858,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.5077E-05,-15.07698728,,,,,,,
2/5/2019,19:06:26,5783847,801,13.98,37.94,78741,32.8,0.511737898,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50765E-05,-15.07651454,,,,,,,
2/5/2019,19:06:26,5784349,803,13.99,37.94,78739,32.8,0.512885858,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.2887E-05,-12.88704472,,,,,,,
2/5/2019,19:06:27,5784851,796,13.99,37.93,78749,32.8,0.512885858,0.000015273,0.6722,-0.0275,-0.000625659,-2.05483E-05,-20.54825912,,,,,,,
2/5/2019,19:06:27,5785353,798,13.99,37.94,78742,32.75,0.512885858,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.8361E-05,-18.36097708,,,,,,,
2/5/2019,19:06:28,5785854,799,13.99,37.94,78741,32.75,0.512885858,0.000015373,0.6766,-0.0231,-0.000525659,-1.72663E-05,-17.26631169,,,,,,,
2/5/2019,19:06:28,5786356,806,13.97,37.94,78732,32.75,0.510589937,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60312E-06,-9.603119292,,,,,,,
2/5/2019,19:06:29,5786853,800,13.97,37.94,78735,32.71,0.510589937,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61726E-05,-16.17264546,,,,,,,
2/5/2019,19:06:29,5787357,796,13.97,37.94,78738,32.71,0.510589937,0.000015273,0.6722,-0.0275,-0.000625659,-2.05518E-05,-20.55179043,,,,,,,
2/5/2019,19:06:30,5787856,797,13.9,37.93,78745,32.71,0.502554212,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94545E-05,-19.45449514,,,,,,,
2/5/2019,19:06:30,5788352,784,13.9,37.94,78743,32.71,0.502554212,0.000014873,0.6546,-0.0451,-0.001025659,-3.36889E-05,-33.68893462,,,,,,,
2/5/2019,19:06:31,5788854,810,13.89,37.94,78741,32.71,0.501406252,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.22243E-06,-5.222427368,,,,,,,
2/5/2019,19:06:31,5789356,778,13.89,37.94,78735,32.67,0.501406252,0.000014673,0.6458,-0.0539,-0.001225659,-4.02622E-05,-40.26224971,,,,,,,
2/5/2019,19:06:32,5789860,798,13.81,37.94,78734,32.67,0.492222567,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.83628E-05,-18.3628427,,,,,,,
2/5/2019,19:06:32,5790357,797,13.73,37.94,78725,32.67,0.483038881,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94601E-05,-19.46006308,,,,,,,
2/5/2019,19:06:33,5790859,801,13.72,37.95,78719,32.67,0.481890921,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50812E-05,-15.08121282,,,,,,,
2/5/2019,19:06:33,5791361,810,13.74,37.94,78725,32.67,0.484186842,1.57397E-05,0.6927,-0.0070,-0.000158993,-5.22349E-06,-5.22348877,,,,,,,
2/5/2019,19:06:34,5791862,811,13.61,37.94,78712,32.67,0.469263354,0.000015773,0.6942,-0.0055,-0.000125659,-4.12905E-06,-4.129049506,,,,,,,
2/5/2019,19:06:34,5792364,811,13.67,37.94,78714,32.67,0.476151118,0.000015773,0.6942,-0.0055,-0.000125659,-4.12894E-06,-4.128944594,,,,,,,
2/5/2019,19:06:35,5792866,793,13.63,37.94,78716,32.64,0.471559275,0.000015173,0.6678,-0.0319,-0.000725659,-2.38433E-05,-23.8432733,,,,,,,
2/5/2019,19:06:35,5793368,802,13.65,37.94,78716,32.67,0.473855196,0.000015473,0.6810,-0.0187,-0.000425659,-1.39861E-05,-13.98605649,,,,,,,
2/5/2019,19:06:36,5793869,807,13.61,37.94,78714,32.67,0.469263354,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.51004E-06,-8.510041154,,,,,,,
2/5/2019,19:06:36,5794371,797,13.53,37.94,78707,32.67,0.460079668,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94645E-05,-19.46451353,,,,,,,
2/5/2019,19:06:37,5794873,805,13.45,37.95,78718,32.67,0.450895983,0.000015573,0.6854,-0.0143,-0.000325659,-1.07004E-05,-10.70038964,,,,,,,
2/5/2019,19:06:37,5795375,803,13.46,37.94,78717,32.67,0.452043944,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.28906E-05,-12.89064642,,,,,,,
2/5/2019,19:06:38,5795876,807,13.58,37.94,78714,32.67,0.465819472,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.51004E-06,-8.510041154,,,,,,,
2/5/2019,19:06:38,5796378,804,13.48,37.95,78716,32.71,0.454339865,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17959E-05,-11.79594304,,,,,,,
2/5/2019,19:06:39,5796880,799,13.46,37.95,78718,32.71,0.452043944,0.000015373,0.6766,-0.0231,-0.000525659,-1.72719E-05,-17.27191179,,,,,,,
2/5/2019,19:06:39,5797382,793,13.55,37.94,78717,32.71,0.46237559,0.000015173,0.6678,-0.0319,-0.000725659,-2.3843E-05,-23.8429704,,,,,,,
2/5/2019,19:06:40,5797819,793,13.7,37.95,78726,32.67,0.479594999,0.000015173,0.6678,-0.0319,-0.000725659,-2.3841E-05,-23.841011,,,,,,,
2/5/2019,19:06:40,5798322,797,13.67,37.94,78720,32.71,0.476151118,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94613E-05,-19.46129911,,,,,,,
2/5/2019,19:06:41,5798823,808,13.55,37.95,78722,32.71,0.46237559,0.000015673,0.6898,-0.0099,-0.000225659,-7.41425E-06,-7.414251824,,,,,,,
2/5/2019,19:06:41,5799336,788,13.65,37.94,78721,32.71,0.473855196,1.50063E-05,0.6604,-0.0393,-0.000892326,-2.93176E-05,-29.31764261,,,,,,,
2/5/2019,19:06:42,5799827,801,13.69,37.96,78721,32.71,0.478447039,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50813E-05,-15.08131442,,,,,,,
2/5/2019,19:06:42,5800329,800,13.59,37.94,78724,32.71,0.466967432,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61749E-05,-16.17490524,,,,,,,
2/5/2019,19:06:43,5800830,807,13.64,37.95,78725,32.67,0.472707236,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.50913E-06,-8.50912559,,,,,,,
2/5/2019,19:06:43,5801332,790,13.71,37.95,78718,32.67,0.48074296,0.000015073,0.6634,-0.0363,-0.000825659,-2.71292E-05,-27.129195,,,,,,,
2/5/2019,19:06:44,5801834,800,13.59,37.95,78722,32.67,0.466967432,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61758E-05,-16.17583613,,,,,,,
2/5/2019,19:06:44,5802336,798,13.59,37.95,78721,32.67,0.466967432,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.83665E-05,-18.36646552,,,,,,,
2/5/2019,19:06:45,5802838,801,13.51,37.95,78715,32.67,0.457783747,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.5082E-05,-15.08197919,,,,,,,
2/5/2019,19:06:45,5803339,791,13.6,37.95,78716,32.64,0.468115393,1.51063E-05,0.6648,-0.0349,-0.000792326,-2.60346E-05,-26.03460278,,,,,,,
2/5/2019,19:06:46,5803841,798,13.54,37.95,78714,32.64,0.461227629,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.83681E-05,-18.36809884,,,,,,,
2/5/2019,19:06:46,5804343,799,13.59,37.95,78717,32.64,0.466967432,0.000015373,0.6766,-0.0231,-0.000525659,-1.72721E-05,-17.27213121,,,,,,,
2/5/2019,19:06:47,5804845,802,13.49,37.96,78721,32.64,0.455487826,0.000015473,0.6810,-0.0187,-0.000425659,-1.39861E-05,-13.98606727,,,,,,,
2/5/2019,19:06:47,5805346,807,13.68,37.95,78715,32.64,0.477299078,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.51021E-06,-8.510206594,,,,,,,
2/5/2019,19:06:48,5805848,811,13.68,37.95,78719,32.64,0.477299078,0.000015773,0.6942,-0.0055,-0.000125659,-4.12882E-06,-4.128815052,,,,,,,
2/5/2019,19:06:48,5806350,808,13.7,37.95,78722,32.6,0.479594999,0.000015673,0.6898,-0.0099,-0.000225659,-7.41425E-06,-7.414251824,,,,,,,
2/5/2019,19:06:49,5806852,803,13.66,37.95,78714,32.6,0.475003157,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.28916E-05,-12.8915521,,,,,,,
2/5/2019,19:06:49,5807353,800,13.65,37.96,78723,32.6,0.473855196,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61762E-05,-16.1761506,,,,,,,
2/5/2019,19:06:50,5807855,794,13.7,37.96,78723,32.6,0.479594999,1.52063E-05,0.6692,-0.0305,-0.000692326,-2.27475E-05,-22.74746659,,,,,,,
2/5/2019,19:06:50,5808357,801,13.75,37.96,78712,32.55,0.485334803,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.5083E-05,-15.08303883,,,,,,,
2/5/2019,19:06:51,5808862,807,13.67,37.96,78714,32.55,0.476151118,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.51059E-06,-8.510588265,,,,,,,
2/5/2019,19:06:51,5809361,795,13.73,37.97,78717,32.51,0.483038881,1.52397E-05,0.6707,-0.0290,-0.000658993,-2.16546E-05,-21.65459366,,,,,,,
2/5/2019,19:06:52,5809863,809,13.86,37.97,78714,32.51,0.49796237,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.3201E-06,-6.320102295,,,,,,,
2/5/2019,19:06:52,5810365,801,13.96,37.96,78715,32.51,0.509441976,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50825E-05,-15.08246399,,,,,,,
2/5/2019,19:06:53,5810867,806,13.98,37.97,78729,32.51,0.511737898,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60441E-06,-9.604411336,,,,,,,
2/5/2019,19:06:53,5811368,791,13.99,37.96,78720,32.51,0.512885858,1.51063E-05,0.6648,-0.0349,-0.000792326,-2.60341E-05,-26.03411669,,,,,,,
2/5/2019,19:06:54,5811870,809,13.99,37.97,78721,32.51,0.512885858,1.57063E-05,0.6912,-0.0085,-0.000192326,-6.31954E-06,-6.319540301,,,,,,,
2/5/2019,19:06:54,5812372,821,14,37.96,78722,32.51,0.514033819,1.61063E-05,0.7088,0.0091,0.000207674,6.82354E-06,6.823542008,,,,,,,
2/5/2019,19:06:55,5812874,805,14.01,37.95,78723,32.51,0.51518178,0.000015573,0.6854,-0.0143,-0.000325659,-1.06997E-05,-10.69971002,,,,,,,
2/5/2019,19:06:55,5813376,806,14.01,37.96,78726,32.51,0.51518178,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60447E-06,-9.604468613,,,,,,,
2/5/2019,19:06:56,5813877,801,14.01,37.96,78718,32.51,0.51518178,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50819E-05,-15.08188918,,,,,,,
2/5/2019,19:06:56,5814379,797,14.01,37.95,78719,32.51,0.51518178,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94622E-05,-19.46217193,,,,,,,
2/5/2019,19:06:57,5814881,806,14.02,37.97,78715,32.51,0.51632974,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60612E-06,-9.606119546,,,,,,,
2/5/2019,19:06:57,5815308,804,14,37.96,78722,32.55,0.514033819,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17954E-05,-11.79542312,,,,,,,
2/5/2019,19:06:58,5815810,801,14,37.97,78723,32.55,0.514033819,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50814E-05,-15.08141602,,,,,,,
2/5/2019,19:06:58,5816311,796,14,37.96,78712,32.55,0.514033819,0.000015273,0.6722,-0.0275,-0.000625659,-2.05599E-05,-20.55990077,,,,,,,
2/5/2019,19:06:59,5816813,808,14.03,37.95,78722,32.55,0.517477701,0.000015673,0.6898,-0.0099,-0.000225659,-7.41425E-06,-7.414251824,,,,,,,
2/5/2019,19:06:59,5817315,806,14,37.96,78714,32.55,0.514033819,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60593E-06,-9.605932821,,,,,,,
2/5/2019,19:07:00,5817817,798,14.02,37.97,78725,32.55,0.51632974,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.83667E-05,-18.36671301,,,,,,,
2/5/2019,19:07:00,5818321,802,13.99,37.96,78716,32.55,0.512885858,0.000015473,0.6810,-0.0187,-0.000425659,-1.3987E-05,-13.98695566,,,,,,,
2/5/2019,19:07:01,5818820,794,13.99,37.97,78716,32.55,0.512885858,1.52063E-05,0.6692,-0.0305,-0.000692326,-2.27502E-05,-22.75022069,,,,,,,
2/5/2019,19:07:01,5819322,803,14,37.97,78723,32.55,0.514033819,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.28909E-05,-12.89090695,,,,,,,
2/5/2019,19:07:02,5819824,806,13.99,37.97,78720,32.6,0.512885858,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60551E-06,-9.605509401,,,,,,,
2/5/2019,19:07:02,5820325,806,14.01,37.97,78723,32.6,0.51518178,1.56063E-05,0.6868,-0.0129,-0.000292326,-9.60514E-06,-9.605143351,,,,,,,
2/5/2019,19:07:03,5820827,799,14.01,37.97,78720,32.6,0.51518178,0.000015373,0.6766,-0.0231,-0.000525659,-1.72726E-05,-17.27258332,,,,,,,
2/5/2019,19:07:03,5821329,791,13.98,37.97,78720,32.6,0.511737898,1.51063E-05,0.6648,-0.0349,-0.000792326,-2.6035E-05,-26.03495351,,,,,,,
2/5/2019,19:07:04,5821832,803,13.98,37.97,78720,32.6,0.511737898,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.28914E-05,-12.89139822,,,,,,,
2/5/2019,19:07:04,5822333,805,13.99,37.97,78723,32.6,0.512885858,0.000015573,0.6854,-0.0143,-0.000325659,-1.07004E-05,-10.70039789,,,,,,,
2/5/2019,19:07:05,5822835,802,13.98,37.97,78716,32.55,0.511737898,0.000015473,0.6810,-0.0187,-0.000425659,-1.39874E-05,-13.98740524,,,,,,,
2/5/2019,19:07:05,5823337,797,13.98,37.97,78720,32.55,0.511737898,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94632E-05,-19.46317586,,,,,,,
2/5/2019,19:07:06,5823839,799,13.96,37.97,78718,32.55,0.509441976,0.000015373,0.6766,-0.0231,-0.000525659,-1.7273E-05,-17.27302216,,,,,,,
2/5/2019,19:07:06,5824340,801,13.96,37.97,78720,32.51,0.509441976,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.5082E-05,-15.08199077,,,,,,,
2/5/2019,19:07:07,5824842,800,13.97,37.96,78723,32.51,0.510589937,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61762E-05,-16.1761506,,,,,,,
2/5/2019,19:07:07,5825344,804,13.96,37.97,78717,32.48,0.509441976,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17966E-05,-11.79655151,,,,,,,
2/5/2019,19:07:08,5825846,807,13.94,37.97,78728,32.48,0.507146055,1.56397E-05,0.6883,-0.0114,-0.000258993,-8.50935E-06,-8.509348356,,,,,,,
2/5/2019,19:07:08,5826348,800,13.93,37.97,78724,32.44,0.505998094,1.54063E-05,0.6780,-0.0217,-0.000492326,-1.61765E-05,-16.17646507,,,,,,,
2/5/2019,19:07:09,5826849,804,13.91,37.96,78721,32.44,0.503702173,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17956E-05,-11.79557296,,,,,,,
2/5/2019,19:07:09,5827351,805,13.95,37.97,78718,32.44,0.508294016,0.000015573,0.6854,-0.0143,-0.000325659,-1.07011E-05,-10.70107755,,,,,,,
2/5/2019,19:07:10,5827853,808,13.88,37.97,78723,32.39,0.500258291,0.000015673,0.6898,-0.0099,-0.000225659,-7.41463E-06,-7.414634284,,,,,,,
2/5/2019,19:07:10,5828355,798,13.89,37.97,78724,32.39,0.501406252,1.53397E-05,0.6751,-0.0246,-0.000558993,-1.83669E-05,-18.36694631,,,,,,,
2/5/2019,19:07:11,5828856,801,13.92,37.97,78722,32.35,0.504850134,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50816E-05,-15.0816076,,,,,,,
2/5/2019,19:07:11,5829345,799,13.76,37.97,78721,32.35,0.486482763,0.000015373,0.6766,-0.0231,-0.000525659,-1.72724E-05,-17.2723639,,,,,,,
2/5/2019,19:07:12,5829847,803,13.72,37.97,78719,32.31,0.481890921,1.55063E-05,0.6824,-0.0173,-0.000392326,-1.28916E-05,-12.89156199,,,,,,,
2/5/2019,19:07:12,5830348,804,13.78,37.97,78728,32.31,0.488778685,1.55397E-05,0.6839,-0.0158,-0.000358993,-1.17949E-05,-11.79490328,,,,,,,
2/5/2019,19:07:13,5830850,799,13.76,37.97,78717,32.28,0.486482763,0.000015373,0.6766,-0.0231,-0.000525659,-1.72732E-05,-17.2732416,,,,,,,
2/5/2019,19:07:13,5831352,801,13.76,37.97,78720,32.28,0.486482763,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.5082E-05,-15.08199077,,,,,,,
2/5/2019,19:07:14,5831854,801,13.75,37.97,78723,32.24,0.485334803,1.54397E-05,0.6795,-0.0202,-0.000458993,-1.50814E-05,-15.08141602,,,,,,,
2/5/2019,19:07:14,5832355,815,13.72,37.97,78718,32.24,0.481890921,1.59063E-05,0.7000,0.0003,7.67394E-06,2.52163E-07,0.252163469,,,,,,,
2/5/2019,19:07:15,5832855,797,13.75,37.99,78723,32.24,0.485334803,1.53063E-05,0.6736,-0.0261,-0.000592326,-1.94637E-05,-19.46368528,,,,,,,
