Date,Time,Time_corr,-6,,Time_,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X2,d,d2,D,sy,sm,sb,,,,
1/29/2019 18:30,6:30:26 PM,43494.77,6:00:00 AM,0.25,12:30:26 PM,55326,820,10.96,22.66,77088,48.01,0.165053782,0.000016073,0.70737273,0.01447273,0.000328851,1.04914E-05,10.49144202,,,,,,,,,,,
1/29/2019 18:30,6:30:26 PM,43494.77,6:00:00 AM,0.25,12:30:26 PM,55828,802,10.91,22.66,77102,47.98,0.159313979,0.000015473,0.68096673,-0.01193327,-0.000271149,-8.64899E-06,-8.648988634,,,,,,,,,,,
1/29/2019 18:30,6:30:27 PM,43494.77,6:00:00 AM,0.25,12:30:27 PM,56334,802,10.89,22.66,77105,47.91,0.157018057,0.000015473,0.68096673,-0.01193327,-0.000271149,-8.64865E-06,-8.64865212,,,,,,,,,,,
1/29/2019 18:30,6:30:27 PM,43494.77,6:00:00 AM,0.25,12:30:27 PM,56833,806,10.91,22.66,77109,47.84,0.159313979,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.39558E-06,-4.395583866,,,,,,,,,,,
1/29/2019 18:30,6:30:28 PM,43494.77,6:00:00 AM,0.25,12:30:28 PM,57334,814,10.9,22.66,77112,47.77,0.158166018,0.000015873,0.69857073,0.00567073,0.000128851,4.1095E-06,4.109495465,,,,,,,,,,,
1/29/2019 18:30,6:30:28 PM,43494.77,6:00:00 AM,0.25,12:30:28 PM,57836,815,10.88,22.66,77120,47.73,0.155870097,1.59063E-05,0.70003773,0.00713773,0.000162184,5.17207E-06,5.172072428,,,,,,,,,,,
1/29/2019 18:30,6:30:29 PM,43494.77,6:00:00 AM,0.25,12:30:29 PM,58338,805,10.8,22.66,77128,47.7,0.146686412,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.45739E-06,-5.457394042,,,,,,,,,,,
1/29/2019 18:30,6:30:29 PM,43494.77,6:00:00 AM,0.25,12:30:29 PM,58840,817,10.81,22.66,77125,47.63,0.147834372,0.000015973,0.70297173,0.01007173,0.000228851,7.29761E-06,7.297605813,,,,,,,,,,,
1/29/2019 18:30,6:30:30 PM,43494.77,6:00:00 AM,0.25,12:30:30 PM,59341,802,10.76,22.66,77141,47.57,0.142094569,0.000015473,0.68096673,-0.01193327,-0.000271149,-8.64462E-06,-8.644615985,,,,,,,,,,,
1/29/2019 18:30,6:30:30 PM,43494.77,6:00:00 AM,0.25,12:30:30 PM,59843,801,10.82,22.66,77138,47.5,0.148982333,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.70771E-06,-9.707707395,,,,,,,,,,,
1/29/2019 18:30,6:30:31 PM,43494.77,6:00:00 AM,0.25,12:30:31 PM,60345,796,10.85,22.66,77141,47.43,0.152426215,0.000015273,0.67216473,-0.02073527,-0.000471149,-1.50209E-05,-15.02089926,,,,,,,,,,,
1/29/2019 18:30,6:30:31 PM,43494.77,6:00:00 AM,0.25,12:30:31 PM,60847,795,10.73,22.66,77143,47.4,0.138650687,1.52397E-05,0.67069773,-0.02220227,-0.000504482,-1.60832E-05,-16.08319616,,,,,,,,,,,
1/29/2019 18:30,6:30:32 PM,43494.77,6:00:00 AM,0.25,12:30:32 PM,61348,798,10.71,22.66,77151,47.33,0.136354766,1.53397E-05,0.67509873,-0.01780127,-0.000404482,-1.28938E-05,-12.89380004,,,,,,,,,,,
1/29/2019 18:30,6:30:32 PM,43494.77,6:00:00 AM,0.25,12:30:32 PM,61850,810,10.81,22.66,77159,47.26,0.147834372,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.42872E-07,-0.142871616,,,,,,,,,,,
1/29/2019 18:30,6:30:33 PM,43494.77,6:00:00 AM,0.25,12:30:33 PM,62352,811,10.72,22.64,77165,47.22,0.137502726,0.000015773,0.69416973,0.00126973,2.88509E-05,9.19461E-07,0.919460675,,,,,,,,,,,
1/29/2019 18:30,6:30:33 PM,43494.77,6:00:00 AM,0.25,12:30:33 PM,62854,809,10.74,22.66,77173,47.15,0.139798648,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.20512E-06,-1.205118919,,,,,,,,,,,
1/29/2019 18:30,6:30:34 PM,43494.77,6:00:00 AM,0.25,12:30:34 PM,63355,796,10.79,22.66,77173,47.12,0.145538451,0.000015273,0.67216473,-0.02073527,-0.000471149,-1.50147E-05,-15.0146708,,,,,,,,,,,
1/29/2019 18:30,6:30:34 PM,43494.77,6:00:00 AM,0.25,12:30:34 PM,63857,811,10.76,22.66,77177,47.05,0.142094569,0.000015773,0.69416973,0.00126973,2.88509E-05,9.1938E-07,0.919379871,,,,,,,,,,,
1/29/2019 18:30,6:30:35 PM,43494.77,6:00:00 AM,0.25,12:30:35 PM,64359,807,10.72,22.66,77182,47.02,0.137502726,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.32928E-06,-3.329277099,,,,,,,,,,,
1/29/2019 18:30,6:30:35 PM,43494.77,6:00:00 AM,0.25,12:30:35 PM,64861,792,10.76,22.66,77187,46.99,0.142094569,1.51397E-05,0.66629673,-0.02660327,-0.000604482,-1.92603E-05,-19.26026967,,,,,,,,,,,
1/29/2019 18:30,6:30:36 PM,43494.77,6:00:00 AM,0.25,12:30:36 PM,65288,808,10.8,22.66,77199,46.96,0.146686412,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.26663E-06,-2.266628502,,,,,,,,,,,
1/29/2019 18:30,6:30:36 PM,43494.77,6:00:00 AM,0.25,12:30:36 PM,65793,807,10.67,22.67,77200,46.92,0.131762923,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.32861E-06,-3.328613364,,,,,,,,,,,
1/29/2019 18:30,6:30:37 PM,43494.77,6:00:00 AM,0.25,12:30:37 PM,66291,795,10.73,22.66,77202,46.85,0.138650687,1.52397E-05,0.67069773,-0.02220227,-0.000504482,-1.60709E-05,-16.07090491,,,,,,,,,,,
1/29/2019 18:30,6:30:37 PM,43494.77,6:00:00 AM,0.25,12:30:37 PM,66793,808,10.76,22.66,77221,46.82,0.142094569,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.26598E-06,-2.265982747,,,,,,,,,,,
1/29/2019 18:30,6:30:38 PM,43494.77,6:00:00 AM,0.25,12:30:38 PM,67295,805,10.75,22.66,77229,46.75,0.140946608,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.45026E-06,-5.450256868,,,,,,,,,,,
1/29/2019 18:30,6:30:38 PM,43494.77,6:00:00 AM,0.25,12:30:38 PM,67796,819,10.77,22.66,77232,46.71,0.14324253,1.60397E-05,0.70590573,0.01300573,0.000295518,9.41042E-06,9.41041888,,,,,,,,,,,
1/29/2019 18:30,6:30:39 PM,43494.77,6:00:00 AM,0.25,12:30:39 PM,68298,804,10.74,22.67,77249,46.68,0.139798648,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.51029E-06,-6.51029398,,,,,,,,,,,
1/29/2019 18:30,6:30:39 PM,43494.77,6:00:00 AM,0.25,12:30:39 PM,68800,807,10.65,22.66,77249,46.64,0.129467002,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.32639E-06,-3.326389533,,,,,,,,,,,
1/29/2019 18:30,6:30:40 PM,43494.77,6:00:00 AM,0.25,12:30:40 PM,69303,801,10.68,22.66,77257,46.57,0.132910884,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.69275E-06,-9.692754482,,,,,,,,,,,
1/29/2019 18:30,6:30:40 PM,43494.77,6:00:00 AM,0.25,12:30:40 PM,69805,805,10.8,22.67,77262,46.54,0.146686412,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.44811E-06,-5.448113135,,,,,,,,,,,
1/29/2019 18:30,6:30:41 PM,43494.77,6:00:00 AM,0.25,12:30:41 PM,70306,812,10.75,22.67,77274,46.51,0.140946608,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.97918E-06,1.979177494,,,,,,,,,,,
1/29/2019 18:30,6:30:41 PM,43494.77,6:00:00 AM,0.25,12:30:41 PM,70808,822,10.68,22.67,77285,46.47,0.132910884,1.61397E-05,0.71030673,0.01740673,0.000395518,1.25866E-05,12.58659233,,,,,,,,,,,
1/29/2019 18:30,6:30:42 PM,43494.77,6:00:00 AM,0.25,12:30:42 PM,71310,801,10.66,22.67,77292,46.44,0.130614963,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.68869E-06,-9.688692849,,,,,,,,,,,
1/29/2019 18:30,6:30:42 PM,43494.77,6:00:00 AM,0.25,12:30:42 PM,71812,816,10.7,22.67,77290,46.41,0.135206805,1.59397E-05,0.70150473,0.00860473,0.000195518,6.22157E-06,6.221571902,,,,,,,,,,,
1/29/2019 18:30,6:30:43 PM,43494.77,6:00:00 AM,0.25,12:30:43 PM,72313,803,10.69,22.67,77299,46.34,0.134058844,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.56666E-06,-7.566660401,,,,,,,,,,,
1/29/2019 18:30,6:30:43 PM,43494.77,6:00:00 AM,0.25,12:30:43 PM,72815,815,10.69,22.67,77304,46.3,0.134058844,1.59063E-05,0.70003773,0.00713773,0.000162184,5.15994E-06,5.159936221,,,,,,,,,,,
1/29/2019 18:30,6:30:44 PM,43494.77,6:00:00 AM,0.25,12:30:44 PM,73317,817,10.72,22.67,77319,46.27,0.137502726,0.000015973,0.70297173,0.01007173,0.000228851,7.27954E-06,7.279541574,,,,,,,,,,,
1/29/2019 18:30,6:30:44 PM,43494.77,6:00:00 AM,0.25,12:30:44 PM,73819,810,10.73,22.66,77321,46.24,0.138650687,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.42572E-07,-0.142572277,,,,,,,,,,,
1/29/2019 18:30,6:30:45 PM,43494.77,6:00:00 AM,0.25,12:30:45 PM,74320,811,10.66,22.66,77325,46.24,0.130614963,0.000015773,0.69416973,0.00126973,2.88509E-05,9.1762E-07,0.917620179,,,,,,,,,,,
1/29/2019 18:30,6:30:45 PM,43494.77,6:00:00 AM,0.25,12:30:45 PM,74822,813,10.65,22.67,77322,46.2,0.129467002,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.03821E-06,3.038210914,,,,,,,,,,,
1/29/2019 18:30,6:30:46 PM,43494.77,6:00:00 AM,0.25,12:30:46 PM,75324,803,10.69,22.67,77318,46.13,0.134058844,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.5648E-06,-7.564800982,,,,,,,,,,,
1/29/2019 18:30,6:30:46 PM,43494.77,6:00:00 AM,0.25,12:30:46 PM,75826,807,10.79,22.69,77327,46.1,0.145538451,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.32337E-06,-3.323371203,,,,,,,,,,,
1/29/2019 18:30,6:30:47 PM,43494.77,6:00:00 AM,0.25,12:30:47 PM,76327,803,10.67,22.67,77323,46.06,0.131762923,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.56431E-06,-7.564311814,,,,,,,,,,,
1/29/2019 18:30,6:30:47 PM,43494.77,6:00:00 AM,0.25,12:30:47 PM,76829,810,10.71,22.67,77328,46.03,0.136354766,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.42564E-07,-0.14256419,,,,,,,,,,,
1/29/2019 18:30,6:30:48 PM,43494.77,6:00:00 AM,0.25,12:30:48 PM,77331,821,10.62,22.67,77329,45.99,0.12602312,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15193E-05,11.51926451,,,,,,,,,,,
1/29/2019 18:30,6:30:48 PM,43494.77,6:00:00 AM,0.25,12:30:48 PM,77833,802,10.64,22.67,77335,45.96,0.128319041,0.000015473,0.68096673,-0.01193327,-0.000271149,-8.62322E-06,-8.623221892,,,,,,,,,,,
1/29/2019 18:30,6:30:49 PM,43494.77,6:00:00 AM,0.25,12:30:49 PM,78334,818,10.7,22.67,77334,45.93,0.135206805,1.60063E-05,0.70443873,0.01153873,0.000262184,8.33823E-06,8.33822714,,,,,,,,,,,
1/29/2019 18:30,6:30:49 PM,43494.77,6:00:00 AM,0.25,12:30:49 PM,78836,797,10.61,22.67,77335,45.9,0.124875159,1.53063E-05,0.67363173,-0.01926827,-0.000437816,-1.39236E-05,-13.92364102,,,,,,,,,,,
1/29/2019 18:30,6:30:50 PM,43494.77,6:00:00 AM,0.25,12:30:50 PM,79338,812,10.64,22.66,77346,45.86,0.128319041,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.97727E-06,1.97726827,,,,,,,,,,,
1/29/2019 18:30,6:30:50 PM,43494.77,6:00:00 AM,0.25,12:30:50 PM,79826,814,10.63,22.67,77346,45.83,0.127171081,0.000015873,0.69857073,0.00567073,0.000128851,4.0972E-06,4.097201238,,,,,,,,,,,
1/29/2019 18:30,6:30:51 PM,43494.77,6:00:00 AM,0.25,12:30:51 PM,80328,804,10.56,22.67,77356,45.79,0.119135356,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.50129E-06,-6.501288842,,,,,,,,,,,
1/29/2019 18:30,6:30:51 PM,43494.77,6:00:00 AM,0.25,12:30:51 PM,80830,803,10.54,22.69,77358,45.76,0.116839435,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.5614E-06,-7.561400584,,,,,,,,,,,
1/29/2019 18:30,6:30:52 PM,43494.77,6:00:00 AM,0.25,12:30:52 PM,81332,804,10.47,22.67,77380,45.73,0.10880371,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.49927E-06,-6.499272418,,,,,,,,,,,
1/29/2019 18:30,6:30:52 PM,43494.77,6:00:00 AM,0.25,12:30:52 PM,81833,821,10.53,22.67,77397,45.73,0.115691474,1.61063E-05,0.70883973,0.01593973,0.000362184,1.15091E-05,11.50914384,,,,,,,,,,,
1/29/2019 18:30,6:30:53 PM,43494.77,6:00:00 AM,0.25,12:30:53 PM,82335,798,10.58,22.67,77410,45.69,0.121431277,1.53397E-05,0.67509873,-0.01780127,-0.000404482,-1.28511E-05,-12.85109412,,,,,,,,,,,
1/29/2019 18:30,6:30:53 PM,43494.77,6:00:00 AM,0.25,12:30:53 PM,82837,809,10.54,22.69,77413,45.66,0.116839435,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.2015E-06,-1.201504584,,,,,,,,,,,
1/29/2019 18:30,6:30:54 PM,43494.77,6:00:00 AM,0.25,12:30:54 PM,83262,800,10.67,22.69,77418,45.62,0.131762923,1.54063E-05,0.67803273,-0.01486727,-0.000337816,-1.07326E-05,-10.7325971,,,,,,,,,,,
1/29/2019 18:30,6:30:54 PM,43494.77,6:00:00 AM,0.25,12:30:54 PM,83762,813,10.51,22.69,77422,45.62,0.113395553,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.03449E-06,3.034491837,,,,,,,,,,,
1/29/2019 18:30,6:30:55 PM,43494.77,6:00:00 AM,0.25,12:30:55 PM,84262,805,10.55,22.69,77440,45.62,0.117987395,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.43596E-06,-5.435957847,,,,,,,,,,,
1/29/2019 18:30,6:30:55 PM,43494.77,6:00:00 AM,0.25,12:30:55 PM,84762,805,10.63,22.67,77461,45.59,0.127171081,0.000015573,0.68536773,-0.00753227,-0.000171149,-5.43412E-06,-5.434116743,,,,,,,,,,,
1/29/2019 18:30,6:30:56 PM,43494.77,6:00:00 AM,0.25,12:30:56 PM,85262,803,10.6,22.69,77464,45.59,0.123727199,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.55105E-06,-7.551053733,,,,,,,,,,,
1/29/2019 18:30,6:30:56 PM,43494.77,6:00:00 AM,0.25,12:30:56 PM,85763,811,10.59,22.69,77481,45.55,0.122579238,0.000015773,0.69416973,0.00126973,2.88509E-05,9.15866E-07,0.915865519,,,,,,,,,,,
1/29/2019 18:30,6:30:57 PM,43494.77,6:00:00 AM,0.25,12:30:57 PM,86262,795,10.54,22.69,77483,45.55,0.116839435,1.52397E-05,0.67069773,-0.02220227,-0.000504482,-1.60142E-05,-16.01424608,,,,,,,,,,,
1/29/2019 18:30,6:30:57 PM,43494.77,6:00:00 AM,0.25,12:30:57 PM,86762,803,10.66,22.69,77489,45.52,0.130614963,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.54862E-06,-7.548617563,,,,,,,,,,,
1/29/2019 18:30,6:30:58 PM,43494.77,6:00:00 AM,0.25,12:30:58 PM,87262,806,10.63,22.67,77496,45.52,0.127171081,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.37378E-06,-4.373781026,,,,,,,,,,,
1/29/2019 18:30,6:30:58 PM,43494.77,6:00:00 AM,0.25,12:30:58 PM,87762,810,10.54,22.69,77504,45.52,0.116839435,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.4225E-07,-0.142250065,,,,,,,,,,,
1/29/2019 18:30,6:30:59 PM,43494.77,6:00:00 AM,0.25,12:30:59 PM,88262,801,10.61,22.69,77509,45.48,0.124875159,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.66222E-06,-9.662220865,,,,,,,,,,,
1/29/2019 18:30,6:30:59 PM,43494.77,6:00:00 AM,0.25,12:30:59 PM,88762,811,10.67,22.69,77512,45.48,0.131762923,0.000015773,0.69416973,0.00126973,2.88509E-05,9.15499E-07,0.91549923,,,,,,,,,,,
1/29/2019 18:31,6:31:00 PM,43494.77,6:00:00 AM,0.25,12:31:00 PM,89262,808,10.61,22.69,77518,45.45,0.124875159,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.25753E-06,-2.25752986,,,,,,,,,,,
1/29/2019 18:31,6:31:00 PM,43494.77,6:00:00 AM,0.25,12:31:00 PM,89762,806,10.68,22.69,77514,45.45,0.132910884,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.37306E-06,-4.373061,,,,,,,,,,,
1/29/2019 18:31,6:31:01 PM,43494.77,6:00:00 AM,0.25,12:31:01 PM,90262,808,10.58,22.69,77529,45.41,0.121431277,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.25721E-06,-2.257209556,,,,,,,,,,,
1/29/2019 18:31,6:31:01 PM,43494.77,6:00:00 AM,0.25,12:31:01 PM,90762,797,10.65,22.69,77531,45.41,0.129467002,1.53063E-05,0.67363173,-0.01926827,-0.000437816,-1.38894E-05,-13.88938074,,,,,,,,,,,
1/29/2019 18:31,6:31:02 PM,43494.77,6:00:00 AM,0.25,12:31:02 PM,91262,815,10.63,22.69,77532,45.38,0.127171081,1.59063E-05,0.70003773,0.00713773,0.000162184,5.14511E-06,5.145110118,,,,,,,,,,,
1/29/2019 18:31,6:31:02 PM,43494.77,6:00:00 AM,0.25,12:31:02 PM,91762,794,10.76,22.69,77536,45.38,0.142094569,1.52063E-05,0.66923073,-0.02366927,-0.000537816,-1.70607E-05,-17.0607067,,,,,,,,,,,
1/29/2019 18:31,6:31:03 PM,43494.77,6:00:00 AM,0.25,12:31:03 PM,92262,812,10.92,22.7,77542,45.35,0.160461939,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.97254E-06,1.972537098,,,,,,,,,,,
1/29/2019 18:31,6:31:03 PM,43494.77,6:00:00 AM,0.25,12:31:03 PM,92762,803,10.96,22.69,77548,45.32,0.165053782,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.54287E-06,-7.542874431,,,,,,,,,,,
1/29/2019 18:31,6:31:04 PM,43494.77,6:00:00 AM,0.25,12:31:04 PM,93262,804,10.99,22.69,77554,45.32,0.168497664,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.48513E-06,-6.485129085,,,,,,,,,,,
1/29/2019 18:31,6:31:04 PM,43494.77,6:00:00 AM,0.25,12:31:04 PM,93762,792,11,22.69,77565,45.32,0.169645625,1.51397E-05,0.66629673,-0.02660327,-0.000604482,-1.91684E-05,-19.16835177,,,,,,,,,,,
1/29/2019 18:31,6:31:05 PM,43494.77,6:00:00 AM,0.25,12:31:05 PM,94265,809,11.04,22.69,77571,45.28,0.174237467,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.19906E-06,-1.199057307,,,,,,,,,,,
1/29/2019 18:31,6:31:05 PM,43494.77,6:00:00 AM,0.25,12:31:05 PM,94763,810,11.03,22.69,77569,45.28,0.173089506,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.42131E-07,-0.142130864,,,,,,,,,,,
1/29/2019 18:31,6:31:06 PM,43494.77,6:00:00 AM,0.25,12:31:06 PM,95262,806,11.02,22.69,77582,45.25,0.171941546,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.36923E-06,-4.369228047,,,,,,,,,,,
1/29/2019 18:31,6:31:06 PM,43494.77,6:00:00 AM,0.25,12:31:06 PM,95762,808,11.04,22.69,77579,45.25,0.174237467,0.000015673,0.68976873,-0.00313127,-7.11491E-05,-2.25575E-06,-2.255754775,,,,,,,,,,,
1/29/2019 18:31,6:31:07 PM,43494.77,6:00:00 AM,0.25,12:31:07 PM,96262,809,11.07,22.7,77594,45.25,0.177681349,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.19874E-06,-1.198742407,,,,,,,,,,,
1/29/2019 18:31,6:31:07 PM,43494.77,6:00:00 AM,0.25,12:31:07 PM,96762,815,11.06,22.7,77593,45.25,0.176533388,1.59063E-05,0.70003773,0.00713773,0.000162184,5.14124E-06,5.141239051,,,,,,,,,,,
1/29/2019 18:31,6:31:08 PM,43494.77,6:00:00 AM,0.25,12:31:08 PM,97262,820,11.07,22.7,77603,45.21,0.177681349,0.000016073,0.70737273,0.01447273,0.000328851,1.04232E-05,10.42322649,,,,,,,,,,,
1/29/2019 18:31,6:31:08 PM,43494.77,6:00:00 AM,0.25,12:31:08 PM,97762,803,11.08,22.7,77608,45.21,0.17882931,1.55063E-05,0.68243373,-0.01046627,-0.000237816,-7.5373E-06,-7.53729768,,,,,,,,,,,
1/29/2019 18:31,6:31:09 PM,43494.77,6:00:00 AM,0.25,12:31:09 PM,98263,810,11.13,22.69,77618,45.21,0.184569113,1.57397E-05,0.69270273,-0.00019727,-4.48239E-06,-1.42041E-07,-0.142041138,,,,,,,,,,,
1/29/2019 18:31,6:31:09 PM,43494.77,6:00:00 AM,0.25,12:31:09 PM,98762,818,11.13,22.7,77621,45.21,0.184569113,1.60063E-05,0.70443873,0.01153873,0.000262184,8.30824E-06,8.308239415,,,,,,,,,,,
1/29/2019 18:31,6:31:10 PM,43494.77,6:00:00 AM,0.25,12:31:10 PM,99262,806,11.09,22.7,77627,45.21,0.17997727,1.56063E-05,0.68683473,-0.00606527,-0.000137816,-4.36684E-06,-4.36684283,,,,,,,,,,,
1/29/2019 18:31,6:31:10 PM,43494.77,6:00:00 AM,0.25,12:31:10 PM,99762,811,11.14,22.7,77630,45.21,0.185717074,0.000015773,0.69416973,0.00126973,2.88509E-05,9.14139E-07,0.914138542,,,,,,,,,,,
1/29/2019 18:31,6:31:11 PM,43494.77,6:00:00 AM,0.25,12:31:11 PM,100262,795,11.11,22.69,77635,45.15,0.182273192,1.52397E-05,0.67069773,-0.02220227,-0.000504482,-1.59829E-05,-15.98289211,,,,,,,,,,,
1/29/2019 18:31,6:31:11 PM,43494.77,6:00:00 AM,0.25,12:31:11 PM,100762,812,11.09,22.71,77644,45.17,0.17997727,1.58063E-05,0.69563673,0.00273673,6.21843E-05,1.97001E-06,1.970012385,,,,,,,,,,,
1/29/2019 18:31,6:31:12 PM,43494.77,6:00:00 AM,0.25,12:31:12 PM,101262,804,11.09,22.7,77651,45.14,0.17997727,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.47725E-06,-6.477246934,,,,,,,,,,,
1/29/2019 18:31,6:31:12 PM,43494.77,6:00:00 AM,0.25,12:31:12 PM,101763,809,11.1,22.69,77645,45.14,0.181125231,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.19791E-06,-1.197914539,,,,,,,,,,,
1/29/2019 18:31,6:31:13 PM,43494.77,6:00:00 AM,0.25,12:31:13 PM,102262,801,11.13,22.72,77660,45.14,0.184569113,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.64441E-06,-9.644411808,,,,,,,,,,,
1/29/2019 18:31,6:31:13 PM,43494.77,6:00:00 AM,0.25,12:31:13 PM,102762,811,11.13,22.72,77671,45.1,0.184569113,0.000015773,0.69416973,0.00126973,2.88509E-05,9.13718E-07,0.913717762,,,,,,,,,,,
1/29/2019 18:31,6:31:14 PM,43494.77,6:00:00 AM,0.25,12:31:14 PM,103262,804,11.26,22.72,77682,45.1,0.199492601,1.55397E-05,0.68390073,-0.00899927,-0.000204482,-6.4751E-06,-6.475099805,,,,,,,,,,,
1/29/2019 18:31,6:31:14 PM,43494.77,6:00:00 AM,0.25,12:31:14 PM,103766,819,11.4,22.7,77686,45.1,0.21556405,1.60397E-05,0.70590573,0.01300573,0.000295518,9.35669E-06,9.356689086,,,,,,,,,,,
1/29/2019 18:31,6:31:15 PM,43494.77,6:00:00 AM,0.25,12:31:15 PM,104262,807,11.49,22.69,77687,45.07,0.225895696,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.30797E-06,-3.307970768,,,,,,,,,,,
1/29/2019 18:31,6:31:15 PM,43494.77,6:00:00 AM,0.25,12:31:15 PM,104762,798,11.41,22.72,77697,45.07,0.216712011,1.53397E-05,0.67509873,-0.01780127,-0.000404482,-1.28058E-05,-12.80578837,,,,,,,,,,,
1/29/2019 18:31,6:31:16 PM,43494.77,6:00:00 AM,0.25,12:31:16 PM,105262,815,11.31,22.71,77699,45.07,0.205232405,1.59063E-05,0.70003773,0.00713773,0.000162184,5.1344E-06,5.134398714,,,,,,,,,,,
1/29/2019 18:31,6:31:16 PM,43494.77,6:00:00 AM,0.25,12:31:16 PM,105762,813,11.31,22.72,77708,45.03,0.205232405,1.58397E-05,0.69710373,0.00420373,9.55176E-05,3.02363E-06,3.023630141,,,,,,,,,,,
1/29/2019 18:31,6:31:17 PM,43494.77,6:00:00 AM,0.25,12:31:17 PM,106262,811,11.27,22.7,77702,45.03,0.200640562,0.000015773,0.69416973,0.00126973,2.88509E-05,9.13291E-07,0.913291485,,,,,,,,,,,
1/29/2019 18:31,6:31:17 PM,43494.77,6:00:00 AM,0.25,12:31:17 PM,106762,801,11.22,22.7,77714,45.03,0.194900759,1.54397E-05,0.67949973,-0.01340027,-0.000304482,-9.63706E-06,-9.637058853,,,,,,,,,,,
1/29/2019 18:31,6:31:18 PM,43494.77,6:00:00 AM,0.25,12:31:18 PM,107262,802,11.33,22.7,77721,45.03,0.207528326,0.000015473,0.68096673,-0.01193327,-0.000271149,-8.58126E-06,-8.581264974,,,,,,,,,,,
1/29/2019 18:31,6:31:18 PM,43494.77,6:00:00 AM,0.25,12:31:18 PM,107762,800,11.44,22.72,77741,45,0.220155893,1.54063E-05,0.67803273,-0.01486727,-0.000337816,-1.06891E-05,-10.6890889,,,,,,,,,,,
1/29/2019 18:31,6:31:19 PM,43494.77,6:00:00 AM,0.25,12:31:19 PM,108262,809,11.42,22.72,77744,45,0.217859972,1.57063E-05,0.69123573,-0.00166427,-3.78157E-05,-1.19651E-06,-1.196510423,,,,,,,,,,,
1/29/2019 18:31,6:31:19 PM,43494.77,6:00:00 AM,0.25,12:31:19 PM,108762,807,11.47,22.72,77746,45,0.223599775,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.3058E-06,-3.305795604,,,,,,,,,,,
1/29/2019 18:31,6:31:20 PM,43494.77,6:00:00 AM,0.25,12:31:20 PM,109262,807,11.35,22.72,77759,45,0.209824247,1.56397E-05,0.68830173,-0.00459827,-0.000104482,-3.30524E-06,-3.30524293,,,,,,,,,,,
